PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,BioBERT_Conf,PubMedBERT_Relation,PubMedBERT_Conf,BioLinkBERT_Relation,BioLinkBERT_Conf,All_Agree,Avg_Confidence,Ensemble_Result,Ensemble_Conf,Decision_Method,Ensemble_Relation,Ensemble_Confidence,Decision_Status
8730414,Tumor necrosis factor,IgA GN,"Tumor necrosis factor (TNF)-alpha and interferon (INF)-gamma levels were measured in the sera obtained from 29 patients with IgA glomerulonephritis (IgA GN), 8 patients with minimal change nephrotic syndrome (MCNS) and 12 patients with upper respiratory tract infection (URI) without renal diseases in children.",Association,0.8558382391929626,Association,0.8083304762840271,Association,0.8458089232444763,True,0.8366592129071554,Association,0.8558382391929626,Accepted_By_Ensemble,Association,0.8558382391929626,Accepted_By_Ensemble
8736655,Interleukin-8,chemotactic factor,Interleukin-8 (IL-8) is a recently described potent chemotactic factor that may be involved in the pathogenesis of pleural effusions.,Association,0.872506320476532,Association,0.837363064289093,NO_RELATION,0.9711984395980836,False,0.8936892747879028,Association,0.872506320476532,Accepted_By_Ensemble,Association,0.872506320476532,Accepted_By_Ensemble
8739281,Interleukin-1 beta,tumor necrosis factor-alpha,Interleukin-1 beta (IL-1 beta) and tumor necrosis factor-alpha (TNF-alpha) are closely associated with acute and chronic inflammatory processes in hemodialytic patients.,Association,0.8840308785438538,Association,0.8835374116897583,Association,0.8376303315162659,True,0.8683995405832926,Association,0.8840308785438538,Accepted_By_Ensemble,Association,0.8840308785438538,Accepted_By_Ensemble
8739281,Interleukin-1 beta,TNF-alpha,Interleukin-1 beta (IL-1 beta) and tumor necrosis factor-alpha (TNF-alpha) are closely associated with acute and chronic inflammatory processes in hemodialytic patients.,Association,0.8939653635025024,Association,0.8547930121421814,Association,0.775932788848877,True,0.8415637214978536,Association,0.8939653635025024,Accepted_By_Ensemble,Association,0.8939653635025024,Accepted_By_Ensemble
8751377,Stromal cell-derived factor 1,Cys-X-Cys chemokine family,Stromal cell-derived factor 1 (SDF1) is a new member of the Cys-X-Cys chemokine family.,Association,0.9122543931007384,Association,0.8192164897918701,NO_RELATION,0.9902053475379944,False,0.9072254101435343,Association,0.9122543931007384,Accepted_By_Ensemble,Association,0.9122543931007384,Accepted_By_Ensemble
8760811,Interleukin-10,pleiotropic cytokine,Interleukin-10 (IL-10) is a recently described pleiotropic cytokine secreted mainly by type 2 helper T cells.,Association,0.863007664680481,Association,0.8330113291740417,NO_RELATION,0.9885408282279968,False,0.8948532740275065,Association,0.863007664680481,Accepted_By_Ensemble,Association,0.863007664680481,Accepted_By_Ensemble
8761141,Hepatocyte growth factor,receptor c-Met,Hepatocyte growth factor (HGF) and its receptor c-Met exert mitogene and motogene activities in digestive tissues.,Association,0.8194568753242493,Association,0.8581671714782715,NO_RELATION,0.8192572593688965,False,0.8322937687238058,Association,0.8581671714782715,Accepted_By_Ensemble,Association,0.8581671714782715,Accepted_By_Ensemble
8784206,Interleukin-6,four-helix bundle protein,"Interleukin-6 (IL-6), a four-helix bundle protein, is a multifunctional cytokine which plays an important role in the regulation of the immune system, hematopoiesis, and inflammatory response, as well as in the pathogenesis of multiple myeloma.",Association,0.8861063718795776,Association,0.8447145819664001,NO_RELATION,0.9825232028961182,False,0.9044480522473654,Association,0.8861063718795776,Accepted_By_Ensemble,Association,0.8861063718795776,Accepted_By_Ensemble
8784206,Interleukin-6,multifunctional cytokine,"Interleukin-6 (IL-6), a four-helix bundle protein, is a multifunctional cytokine which plays an important role in the regulation of the immune system, hematopoiesis, and inflammatory response, as well as in the pathogenesis of multiple myeloma.",Association,0.8994647860527039,Association,0.8398408889770508,NO_RELATION,0.9772889018058776,False,0.9055315256118774,Association,0.8994647860527039,Accepted_By_Ensemble,Association,0.8994647860527039,Accepted_By_Ensemble
8784259,Interleukin-1 beta,tumor necrosis factor-alpha,Interleukin-1 beta (IL-1 beta) and tumor necrosis factor-alpha (TNF alpha) are important cytokines in the development of brain inflammation during pathological process.,Association,0.880344033241272,Association,0.8730794191360474,NO_RELATION,0.5629854202270508,False,0.7721362908681234,Association,0.880344033241272,Accepted_By_Ensemble,Association,0.880344033241272,Accepted_By_Ensemble
8784259,Interleukin-1 beta,TNF alpha,Interleukin-1 beta (IL-1 beta) and tumor necrosis factor-alpha (TNF alpha) are important cytokines in the development of brain inflammation during pathological process.,Association,0.8831127882003784,Association,0.8401196599006653,NO_RELATION,0.7913735508918762,False,0.8382019996643066,Association,0.8831127882003784,Accepted_By_Ensemble,Association,0.8831127882003784,Accepted_By_Ensemble
8784259,Interleukin-1 beta,cytokines,Interleukin-1 beta (IL-1 beta) and tumor necrosis factor-alpha (TNF alpha) are important cytokines in the development of brain inflammation during pathological process.,Association,0.8843623995780945,Association,0.846179723739624,Association,0.8141568899154663,True,0.8482330044110616,Association,0.8843623995780945,Accepted_By_Ensemble,Association,0.8843623995780945,Accepted_By_Ensemble
8787820,Interleukin-1 beta,interleukin-2,"Interleukin-1 beta (IL-1 beta), interleukin-2 (IL-2), and interleukin-6 (IL-6) were measured in the cerebrospinal fluid (CSF) and plasma of 12 control subjects, 11 sporadic Alzheimer's disease (AD) and 22 de novo Parkinson's disease (PD) patients using high sensitivity enzyme-linked immunosorbent assays (ELISA).",Association,0.9026451110839844,Association,0.8461130857467651,Association,0.9225648045539856,True,0.8904410004615784,Association,0.9225648045539856,Accepted_By_Ensemble,Association,0.9225648045539856,Accepted_By_Ensemble
8787820,Interleukin-1 beta,IL-2,"Interleukin-1 beta (IL-1 beta), interleukin-2 (IL-2), and interleukin-6 (IL-6) were measured in the cerebrospinal fluid (CSF) and plasma of 12 control subjects, 11 sporadic Alzheimer's disease (AD) and 22 de novo Parkinson's disease (PD) patients using high sensitivity enzyme-linked immunosorbent assays (ELISA).",Association,0.9012275338172911,Association,0.8324515223503113,Association,0.9248611330986024,True,0.886180063088735,Association,0.9248611330986024,Accepted_By_Ensemble,Association,0.9248611330986024,Accepted_By_Ensemble
8787820,Interleukin-1 beta,interleukin-6,"Interleukin-1 beta (IL-1 beta), interleukin-2 (IL-2), and interleukin-6 (IL-6) were measured in the cerebrospinal fluid (CSF) and plasma of 12 control subjects, 11 sporadic Alzheimer's disease (AD) and 22 de novo Parkinson's disease (PD) patients using high sensitivity enzyme-linked immunosorbent assays (ELISA).",Association,0.9038074016571044,Association,0.8378886580467224,Association,0.913550615310669,True,0.8850822250048319,Association,0.913550615310669,Accepted_By_Ensemble,Association,0.913550615310669,Accepted_By_Ensemble
8787820,Interleukin-1 beta,IL-6,"Interleukin-1 beta (IL-1 beta), interleukin-2 (IL-2), and interleukin-6 (IL-6) were measured in the cerebrospinal fluid (CSF) and plasma of 12 control subjects, 11 sporadic Alzheimer's disease (AD) and 22 de novo Parkinson's disease (PD) patients using high sensitivity enzyme-linked immunosorbent assays (ELISA).",Association,0.9008437991142272,Association,0.8239985108375549,Association,0.9189856052398682,True,0.8812759717305502,Association,0.9189856052398682,Accepted_By_Ensemble,Association,0.9189856052398682,Accepted_By_Ensemble
8789430,Interleukin-6,pleiotropic cytokine,Interleukin-6 (IL-6) is a pleiotropic cytokine that is not only a mediator in major immunologic reactions but also a growth factor of keratinocytes.,Association,0.8865858912467957,Association,0.822928249835968,NO_RELATION,0.9867025017738342,False,0.8987388809521993,Association,0.8865858912467957,Accepted_By_Ensemble,Association,0.8865858912467957,Accepted_By_Ensemble
8789430,Interleukin-6,growth factor,Interleukin-6 (IL-6) is a pleiotropic cytokine that is not only a mediator in major immunologic reactions but also a growth factor of keratinocytes.,Association,0.8792715668678284,Association,0.8158549070358276,NO_RELATION,0.972561776638031,False,0.889229416847229,Association,0.8792715668678284,Accepted_By_Ensemble,Association,0.8792715668678284,Accepted_By_Ensemble
8792700,Interleukin-15,cytokine,Interleukin-15 (IL-15) is a novel cytokine sharing many of the activities of IL-2.,Association,0.8927090167999268,Association,0.8348774909973145,NO_RELATION,0.9916859269142152,False,0.9064241449038187,Association,0.8927090167999268,Accepted_By_Ensemble,Association,0.8927090167999268,Accepted_By_Ensemble
8792700,Interleukin-15,IL-2,Interleukin-15 (IL-15) is a novel cytokine sharing many of the activities of IL-2.,Association,0.8880780935287476,Association,0.8095319271087646,NO_RELATION,0.9937230944633484,False,0.8971110383669535,Association,0.8880780935287476,Accepted_By_Ensemble,Association,0.8880780935287476,Accepted_By_Ensemble
8794510,Interleukin-1 beta,interleukin-6,"Interleukin-1 beta, interleukin-6, tumor necrosis factor-alpha and the soluble interleukin-2 receptor were measured in the serum of 34 healthy controls and 48 patients with chronic schizophrenia using ELISA sandwich assays.",Association,0.8901898860931396,Association,0.8734021782875061,Association,0.922835111618042,True,0.8954757253328959,Association,0.922835111618042,Accepted_By_Ensemble,Association,0.922835111618042,Accepted_By_Ensemble
8794510,Interleukin-1 beta,tumor necrosis factor-alpha,"Interleukin-1 beta, interleukin-6, tumor necrosis factor-alpha and the soluble interleukin-2 receptor were measured in the serum of 34 healthy controls and 48 patients with chronic schizophrenia using ELISA sandwich assays.",Association,0.8802433013916016,Association,0.8645974397659302,Association,0.9255264401435852,True,0.8901223937670389,Association,0.9255264401435852,Accepted_By_Ensemble,Association,0.9255264401435852,Accepted_By_Ensemble
8794510,Interleukin-1 beta,interleukin-2 receptor,"Interleukin-1 beta, interleukin-6, tumor necrosis factor-alpha and the soluble interleukin-2 receptor were measured in the serum of 34 healthy controls and 48 patients with chronic schizophrenia using ELISA sandwich assays.",Association,0.8915237188339233,Association,0.8639155626296997,Association,0.9216952919960022,True,0.8923781911532084,Association,0.9216952919960022,Accepted_By_Ensemble,Association,0.9216952919960022,Accepted_By_Ensemble
8799728,Interleukin-4,IL-5,Interleukin-4 (IL-4) and IL-5 are cytokines with important roles in IgE production and eosinophilia.,Association,0.8832331895828247,Association,0.8987932205200195,NO_RELATION,0.9933552742004396,False,0.9251272281010946,Association,0.8987932205200195,Accepted_By_Ensemble,Association,0.8987932205200195,Accepted_By_Ensemble
8799728,Interleukin-4,cytokines,Interleukin-4 (IL-4) and IL-5 are cytokines with important roles in IgE production and eosinophilia.,Association,0.873288094997406,Association,0.8806671500205994,NO_RELATION,0.9832192063331604,False,0.9123914837837219,Association,0.8806671500205994,Accepted_By_Ensemble,Association,0.8806671500205994,Accepted_By_Ensemble
8799728,Interleukin-4,IgE,Interleukin-4 (IL-4) and IL-5 are cytokines with important roles in IgE production and eosinophilia.,Association,0.8484807014465332,Association,0.8734223246574402,NO_RELATION,0.4514859914779663,False,0.7244630058606466,Association,0.8734223246574402,Accepted_By_Ensemble,Association,0.8734223246574402,Accepted_By_Ensemble
8809430,Interleukin-4,immunoregulatory cytokine,Interleukin-4 (IL-4) is an immunoregulatory cytokine which has a wide variety of effects on immune cell function.,Association,0.8635691404342651,Association,0.8137593269348145,NO_RELATION,0.9870635271072388,False,0.8881306648254395,Association,0.8635691404342651,Accepted_By_Ensemble,Association,0.8635691404342651,Accepted_By_Ensemble
8814045,Interleukin-2,IL-2R,"Interleukin-2 receptor (IL-2R) exists in soluble form in sera, and the rate of release of the soluble form of IL-2R (soluble IL-2R) reflects T cell activation in vivo.",Association,0.901071310043335,Association,0.8420127034187317,NO_RELATION,0.988393008708954,False,0.9104923407236735,Association,0.901071310043335,Accepted_By_Ensemble,Association,0.901071310043335,Accepted_By_Ensemble
8820364,Interferon gamma,IL-1,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8657848238945007,Association,0.8447699546813965,Association,0.8750429749488831,True,0.8618659178415934,Association,0.8750429749488831,Accepted_By_Ensemble,Association,0.8750429749488831,Accepted_By_Ensemble
8820364,Interferon gamma,Interleukin 1,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8512524962425232,Association,0.8218596577644348,Association,0.8746654987335205,True,0.8492592175801595,Association,0.8746654987335205,Accepted_By_Ensemble,Association,0.8746654987335205,Accepted_By_Ensemble
8820364,Interferon gamma,IL-2,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.859185516834259,Association,0.8383941650390625,Association,0.8785964846611023,True,0.858725388844808,Association,0.8785964846611023,Accepted_By_Ensemble,Association,0.8785964846611023,Accepted_By_Ensemble
8820364,Interferon gamma,IL-4,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8557846546173096,Association,0.8254839181900024,Association,0.8849452137947083,True,0.8554045955340067,Association,0.8849452137947083,Accepted_By_Ensemble,Association,0.8849452137947083,Accepted_By_Ensemble
8820364,Interferon gamma,IL-10,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8473999500274658,Association,0.8220701217651367,Association,0.8921905159950256,True,0.8538868625958761,Association,0.8921905159950256,Accepted_By_Ensemble,Association,0.8921905159950256,Accepted_By_Ensemble
8820364,Interferon gamma,GM-CSF,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8416422605514526,Association,0.8258410692214966,Association,0.901547372341156,True,0.8563435673713684,Association,0.901547372341156,Accepted_By_Ensemble,Association,0.901547372341156,Accepted_By_Ensemble
8820364,Interferon gamma,granulocyte/macrophage colony stimulating factor,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8487934470176697,Association,0.8139472007751465,Association,0.8944039940834045,True,0.8523815472920736,Association,0.8944039940834045,Accepted_By_Ensemble,Association,0.8944039940834045,Accepted_By_Ensemble
8820364,Interferon gamma,TNF-alpha,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8390616774559021,Association,0.8390148282051086,Association,0.8815673589706421,True,0.8532146215438843,Association,0.8815673589706421,Accepted_By_Ensemble,Association,0.8815673589706421,Accepted_By_Ensemble
8820364,Interferon gamma,tumor necrosis factor alpha,"We studied the expression of IL-1 (Interleukin 1), IL-2, IL-4, IL-10, GM-CSF (granulocyte/macrophage colony stimulating factor), TNF-alpha (tumor necrosis factor alpha) and IFN-gamma (Interferon gamma) in tumor specimens and adjacent mucosa from 12 patients with squamous cell carcinoma of the head and neck (SCCHN) by reverse-transcribed polymerase chain reaction (RT-PCR).",Association,0.8440680503845215,Association,0.8225812315940857,Association,0.8590324521064758,True,0.8418939113616943,Association,0.8590324521064758,Accepted_By_Ensemble,Association,0.8590324521064758,Accepted_By_Ensemble
8827720,Tumor necrosis factor,TNF alpha,Tumor necrosis factor alpha (TNF alpha) is thought to mediate both protective and detrimental manifestations of the inflammatory response.,Association,0.8457056283950806,Association,0.8166176080703735,NO_RELATION,0.993013322353363,False,0.8851121862729391,Association,0.8457056283950806,Accepted_By_Ensemble,Association,0.8457056283950806,Accepted_By_Ensemble
8831497,Tumor necrosis factor,nuclear factor-kappa B,"Tumor necrosis factor (TNF) activates transcription of endothelial leukocyte adhesion molecule-1 (CD62E) in endothelial cells (ECs) through the binding to the gene promoter of the p50/p65 heterodimeric form of nuclear factor-kappa B (NF-kappa B) and of the N-terminal phosphorylated form of the ATF2/c-Jun transcription factor, which is phosphorylated by Jun N-terminal kinase (JNK).",Association,0.8984922766685486,Association,0.8035327792167664,NO_RELATION,0.9914163947105408,False,0.8978138168652853,Association,0.8984922766685486,Accepted_By_Ensemble,Association,0.8984922766685486,Accepted_By_Ensemble
8832970,Tumor necrosis factor,major histocompatibility complex (,Tumor necrosis factor alpha (TNF alpha) is a central mediator of the immunological response and the location of the gene within the major histocompatibility complex (MHC) has prompted much speculation about the role of TNF alpha alleles in inflammatory and MHC-associated autoimmune diseases.,Association,0.9080469608306884,Association,0.9088201522827148,NO_RELATION,0.7785247564315796,False,0.865130623181661,Association,0.9088201522827148,Accepted_By_Ensemble,Association,0.9088201522827148,Accepted_By_Ensemble
8832970,Tumor necrosis factor,MHC,Tumor necrosis factor alpha (TNF alpha) is a central mediator of the immunological response and the location of the gene within the major histocompatibility complex (MHC) has prompted much speculation about the role of TNF alpha alleles in inflammatory and MHC-associated autoimmune diseases.,Association,0.908181369304657,Association,0.9055710434913636,Association,0.526251494884491,True,0.7800013025601705,Association,0.908181369304657,Accepted_By_Ensemble,Association,0.908181369304657,Accepted_By_Ensemble
8840221,Interleukin-10,major immunoregulatory cytokine,Interleukin-10 (IL-10) is a major immunoregulatory cytokine and has a multitude of immunomodulatory effects in the immune system.,Association,0.8378206491470337,Association,0.8283742666244507,NO_RELATION,0.9787541031837464,False,0.8816496729850769,Association,0.8378206491470337,Accepted_By_Ensemble,Association,0.8378206491470337,Accepted_By_Ensemble
8853802,Interleukin-10,novel inhibitory cytokine,"Interleukin-10 (IL-10), a novel inhibitory cytokine, is one of Th-2 (T helper) cytokine.",Association,0.8681802153587341,Association,0.8379443287849426,NO_RELATION,0.9910021424293518,False,0.8990422288576762,Association,0.8681802153587341,Accepted_By_Ensemble,Association,0.8681802153587341,Accepted_By_Ensemble
8853802,Interleukin-10,T helper) cytokine,"Interleukin-10 (IL-10), a novel inhibitory cytokine, is one of Th-2 (T helper) cytokine.",Association,0.872763991355896,Association,0.8346888422966003,NO_RELATION,0.992591142654419,False,0.9000146587689718,Association,0.872763991355896,Accepted_By_Ensemble,Association,0.872763991355896,Accepted_By_Ensemble
8856699,Interleukin-1 beta,pro-IL-1 beta,"Interleukin-1 beta (IL-1 beta) converting enzyme (ICE) cleaves pro-IL-1 beta to produce mature IL-beta, and is a member of a family of proteases implicated in apoptosis.",Association,0.8742073774337769,Association,0.814504086971283,NO_RELATION,0.96400249004364,False,0.8842379848162333,Association,0.8742073774337769,Accepted_By_Ensemble,Association,0.8742073774337769,Accepted_By_Ensemble
8856699,Interleukin-1 beta,proteases,"Interleukin-1 beta (IL-1 beta) converting enzyme (ICE) cleaves pro-IL-1 beta to produce mature IL-beta, and is a member of a family of proteases implicated in apoptosis.",Association,0.8841843605041504,Association,0.8335214853286743,NO_RELATION,0.9719975590705872,False,0.8965678016344706,Association,0.8841843605041504,Accepted_By_Ensemble,Association,0.8841843605041504,Accepted_By_Ensemble
8873050,Interleukin-8,cytokine,Interleukin-8 (IL-8) is a cytokine that is thought to promote melanoma tumour progression.,Association,0.8836662173271179,Association,0.8573033809661865,NO_RELATION,0.982874631881714,False,0.9079480767250061,Association,0.8836662173271179,Accepted_By_Ensemble,Association,0.8836662173271179,Accepted_By_Ensemble
8873768,Interleukin-7,hematopoietic cytokine,Interleukin-7 (IL7) is a hematopoietic cytokine with critical functions in both B- and T-lymphocyte development.,Association,0.8921809196472168,Association,0.8344196081161499,NO_RELATION,0.9899499416351318,False,0.9055168231328329,Association,0.8921809196472168,Accepted_By_Ensemble,Association,0.8921809196472168,Accepted_By_Ensemble
8874187,Granulocyte-macrophage colony-stimulating factor,hematopoietic growth factor,Granulocyte-macrophage colony-stimulating factor (GM-CSF) is a hematopoietic growth factor that has been shown to support call proliferation in murine fibroblasts engineered to stably express both chains of the human GM-CSF receptor (NIH-GMR).,Association,0.8947320580482483,NO_RELATION,0.8688722848892212,NO_RELATION,0.983173668384552,False,0.9155926704406738,NO_RELATION,0.983173668384552,Accepted_By_Ensemble,NO_RELATION,0.983173668384552,Accepted_By_Ensemble
8874201,Interleukin-13,immunoregulatory cytokine,Interleukin-13 (IL-13) is a recently discovered immunoregulatory cytokine.,Association,0.8790981769561768,Association,0.8755277991294861,NO_RELATION,0.9916580319404602,False,0.9154280026753744,Association,0.8790981769561768,Accepted_By_Ensemble,Association,0.8790981769561768,Accepted_By_Ensemble
8875942,Tumor necrosis factor,TNFR-1,"Tumor necrosis factor receptor-1 (TNFR-1) and CD95 (also called Fas or APO-1) are cytokine receptors that engage the apoptosis pathway through a region of intracellular homology, designated the ""death domain.",Association,0.9015607237815856,Association,0.8106957674026489,NO_RELATION,0.9928870797157288,False,0.9017145236333212,Association,0.9015607237815856,Accepted_By_Ensemble,Association,0.9015607237815856,Accepted_By_Ensemble
8875942,Tumor necrosis factor,cytokine receptors,"Tumor necrosis factor receptor-1 (TNFR-1) and CD95 (also called Fas or APO-1) are cytokine receptors that engage the apoptosis pathway through a region of intracellular homology, designated the ""death domain.",Association,0.9058648943901062,Association,0.8238041400909424,NO_RELATION,0.9806622266769408,False,0.9034437537193298,Association,0.9058648943901062,Accepted_By_Ensemble,Association,0.9058648943901062,Accepted_By_Ensemble
8882305,Interstitial collagenase,collagenous extracellular matrices,"Interstitial collagenase plays an important role in both the normal and pathological remodeling of collagenous extracellular matrices, including skeletal tissues.",Association,0.8948466777801514,Association,0.8479210734367371,NO_RELATION,0.7385720014572144,False,0.8271132508913676,Association,0.8948466777801514,Accepted_By_Ensemble,Association,0.8948466777801514,Accepted_By_Ensemble
8890702,Interleukin-6,pleiotropic cytokine,Interleukin-6 is a pleiotropic cytokine which shows a wide variety of biologic functions on various tissues and cells.,Association,0.8914361000061035,Association,0.8331563472747803,NO_RELATION,0.9408828020095824,False,0.8884917497634888,Association,0.8914361000061035,Accepted_By_Ensemble,Association,0.8914361000061035,Accepted_By_Ensemble
8898205,Hepatocyte growth factor,Met tyrosine kinase,"Hepatocyte growth factor (HGF) and its receptor, the Met tyrosine kinase, are determinants of placenta, liver, and muscle development.",Association,0.9095707535743712,Association,0.8339265584945679,NO_RELATION,0.8978677988052368,False,0.8804550369580587,Association,0.9095707535743712,Accepted_By_Ensemble,Association,0.9095707535743712,Accepted_By_Ensemble
8902881,Interleukin-4,cytokine,Interleukin-4 (IL-4) is an important cytokine in the allergic inflammation associated with atopic asthma.,Association,0.8517192006111145,Association,0.8667163848876953,NO_RELATION,0.9458301067352296,False,0.8880885640780131,Association,0.8667163848876953,Accepted_By_Ensemble,Association,0.8667163848876953,Accepted_By_Ensemble
8905551,Interleukin-1 beta,inflammatory cytokines,Interleukin-1 beta (IL-1 beta) is one of the critical inflammatory cytokines involved in many physiological processes.,Association,0.8696931004524231,Association,0.831488311290741,NO_RELATION,0.9780195951461792,False,0.8930670022964478,Association,0.8696931004524231,Accepted_By_Ensemble,Association,0.8696931004524231,Accepted_By_Ensemble
8913924,Tumor necrosis factor,cytokine,Tumor necrosis factor (TNF) is a powerful cytokine which is involved in the immune and pro-inflammatory response.,Association,0.8621442317962646,Association,0.8360714912414551,NO_RELATION,0.984776496887207,False,0.8943307399749756,Association,0.8621442317962646,Accepted_By_Ensemble,Association,0.8621442317962646,Accepted_By_Ensemble
9309141,Interleukin-1 beta,percursor interleukin-1 beta,Interleukin-1 beta-converting enzyme (ICE) was originally identified as a novel type of cysteine protease responsible for the conversion of percursor interleukin-1 beta to mature form.,Association,0.8686330318450928,Association,0.8039337396621704,NO_RELATION,0.9844852685928344,False,0.8856840133666992,Association,0.8686330318450928,Accepted_By_Ensemble,Association,0.8686330318450928,Accepted_By_Ensemble
9312047,Interleukin-10,cell surface receptor complex,Interleukin-10 (IL-10) is a pleiotropic cytokine which signals through a specific cell surface receptor complex.,Association,0.8879088759422302,Association,0.8407585024833679,NO_RELATION,0.9903697371482848,False,0.9063457051912943,Association,0.8879088759422302,Accepted_By_Ensemble,Association,0.8879088759422302,Accepted_By_Ensemble
9322887,Interleukin-10,pleiotropic cytokine,"Interleukin-10 (IL-10) is a pleiotropic cytokine produced by type 2 helper cells (Th2), as well as by monocytes and macrophages, and normal and neoplastic B lymphocytes.",Association,0.8734493255615234,Association,0.8246617913246155,NO_RELATION,0.9849038124084472,False,0.8943383097648621,Association,0.8734493255615234,Accepted_By_Ensemble,Association,0.8734493255615234,Accepted_By_Ensemble
9326296,Interleukin-6,pleiotropic cytokine,Interleukin-6 (IL-6) is a pleiotropic cytokine believed to play key roles in the neuroimmune interactions.,Association,0.897820770740509,Association,0.8598731756210327,NO_RELATION,0.9856235980987548,False,0.9144391814867655,Association,0.897820770740509,Accepted_By_Ensemble,Association,0.897820770740509,Accepted_By_Ensemble
9328573,Interleukin-18,cytokine,"Interleukin-18 (IL-18)/interferon-gamma-inducing factor (IGIF) is a novel cytokine, which is a potent inducer of IFN-gamma production and plays an important role in Th1 responses.",Association,0.8275019526481628,Association,0.8609622120857239,NO_RELATION,0.9893298745155334,False,0.89259801308314,Association,0.8609622120857239,Accepted_By_Ensemble,Association,0.8609622120857239,Accepted_By_Ensemble
9334724,Interleukin-15,IL-2,Interleukin-15 shares many biological activities with IL-2 and signals through the IL-2 receptor beta and gamma chains.,Association,0.9134544730186462,Association,0.8068876266479492,NO_RELATION,0.9775692820549012,False,0.8993037939071655,Association,0.9134544730186462,Accepted_By_Ensemble,Association,0.9134544730186462,Accepted_By_Ensemble
9334724,Interleukin-15,IL-2 receptor beta,Interleukin-15 shares many biological activities with IL-2 and signals through the IL-2 receptor beta and gamma chains.,Association,0.9088538289070128,Association,0.831056535243988,NO_RELATION,0.979931652545929,False,0.9066140055656433,Association,0.9088538289070128,Accepted_By_Ensemble,Association,0.9088538289070128,Accepted_By_Ensemble
9345396,Interferon gamma,tumor necrosis factor alpha,Interferon gamma (IFN-gamma) and tumor necrosis factor alpha (TNF-alpha) are proinflammatory cytokines which may be involved in the pathogenesis of MS.,Association,0.8387303948402405,Association,0.8095281720161438,Association,0.88400799036026,True,0.8440888524055481,Association,0.88400799036026,Accepted_By_Ensemble,Association,0.88400799036026,Accepted_By_Ensemble
9345396,Interferon gamma,TNF-alpha,Interferon gamma (IFN-gamma) and tumor necrosis factor alpha (TNF-alpha) are proinflammatory cytokines which may be involved in the pathogenesis of MS.,Association,0.8424692749977112,Association,0.7462830543518066,Association,0.8959261178970337,True,0.8282261490821838,Association,0.8959261178970337,Accepted_By_Ensemble,Association,0.8959261178970337,Accepted_By_Ensemble
